MSOA11CD,loneliness,LISA_score,LISA_support
E02005799,-1.8807861400786252,1.0,6
E02001099,-1.8815840138491047,1.0,3
E02003164,-1.8839576122832968,1.0,7
E02006620,-1.8842946779838707,1.0,5
E02005708,-1.8853567999089358,0.75,4
E02002889,-1.8869713820374185,0.75,8
E02001100,-1.8876969517477789,1.0,8
E02006013,-1.8898625732363863,1.0,12
E02002254,-1.8912813512686428,1.0,7
E02001065,-1.8919955195741507,1.0,6
E02001875,-1.8930800236878915,1.0,7
E02001336,-1.8935798778768362,0.9,10
E02003708,-1.8956055190701673,1.0,5
E02004123,-1.8976856944402978,0.7,10
E02004036,-1.9015484628717723,1.0,5
E02006822,-1.9023079391543418,1.0,10
E02001085,-1.9028988356782737,0.8571428571428571,7
E02001346,-1.9037504505347365,1.0,8
E02001002,-1.9038234153677425,1.0,7
E02003093,-1.904970832081844,0.5555555555555556,9
E02001276,-1.9051579781914953,1.0,7
E02001878,-1.9059148080636765,1.0,6
E02002804,-1.9082228504581278,1.0,6
E02005236,-1.908811310355158,0.7777777777777778,9
E02006066,-1.9088230817102767,0.875,8
E02002489,-1.911383253742968,0.8,5
E02006179,-1.9114045485402928,0.875,8
E02002129,-1.913475175758595,1.0,9
E02004084,-1.9145196735468435,0.75,4
E02000222,-1.9149606486964474,0.8571428571428571,7
E02005014,-1.9170560250131214,1.0,6
E02003618,-1.918454951709015,0.7142857142857143,7
E02001332,-1.9192606202251206,1.0,6
E02006155,-1.9238677678656557,1.0,3
E02001235,-1.9251317607054783,1.0,9
E02002091,-1.9266315268953471,1.0,8
E02002244,-1.9283151580450864,1.0,10
E02003163,-1.9288804088265938,1.0,13
E02002384,-1.9291966087989756,0.8571428571428571,7
E02006199,-1.9292051870020899,1.0,9
E02005711,-1.9297358184171103,1.0,5
E02003540,-1.9314896946395703,1.0,11
E02002646,-1.9315046464879246,1.0,6
E02001081,-1.9325350331579698,0.8888888888888888,9
E02004034,-1.9328965357667212,1.0,8
E02001643,-1.9331619014767734,1.0,5
E02006095,-1.9352310212118724,0.5,4
E02001915,-1.9384706758763202,1.0,7
E02006750,-1.9389323439818749,1.0,6
E02002203,-1.9394574645800067,1.0,8
E02005351,-1.9397697911168095,0.75,4
E02006184,-1.9400121918076365,1.0,4
E02002209,-1.940783251589286,1.0,7
E02002360,-1.9438105441575346,0.8333333333333334,6
E02004167,-1.9438686958224534,1.0,3
E02002437,-1.945512283552038,1.0,7
E02002694,-1.9462216501390495,1.0,8
E02001776,-1.9491839362933643,0.8571428571428571,7
E02001549,-1.9505999433539665,1.0,7
E02003199,-1.952382714992999,1.0,9
E02006143,-1.9556216208051582,1.0,7
E02002816,-1.9556662583026068,1.0,8
E02003080,-1.9560444048461154,1.0,6
E02002434,-1.9576391779917062,0.875,8
E02002875,-1.958310074578066,0.8333333333333334,6
E02002339,-1.9588780708158267,1.0,6
E02005143,-1.9597182097471666,0.8333333333333334,6
E02005707,-1.9599276004905248,1.0,3
E02003536,-1.9615025784656546,1.0,6
E02006012,-1.9620661154138368,1.0,5
E02006831,-1.9624716538967624,1.0,6
E02004211,-1.962687890150678,0.9166666666666666,12
E02001250,-1.9635959146868673,1.0,7
E02006127,-1.9659838340545936,1.0,6
E02006582,-1.9676313388119484,1.0,5
E02001241,-1.9680815447999178,0.875,8
E02002192,-1.972912844271829,1.0,8
E02006152,-1.9742454294614484,1.0,6
E02003592,-1.9757042171662613,1.0,2
E02004781,-1.9762042336259662,1.0,6
E02002442,-1.9793024404043051,1.0,7
E02003896,-1.9810541188791504,1.0,3
E02004835,-1.9814854914926252,1.0,7
E02006051,-1.9821426975107048,0.9,10
E02001357,-1.9823616785977263,0.8571428571428571,7
E02006616,-1.9823630790469267,1.0,5
E02003567,-1.9832733183941351,1.0,7
E02006604,-1.9847108069043597,1.0,4
E02002246,-1.985321963474097,1.0,7
E02006149,-1.9866797328364683,1.0,5
E02002202,-1.9875709891360338,1.0,6
E02001642,-1.9885370305942809,1.0,6
E02003940,-1.9908559992461763,0.8181818181818182,11
E02006077,-1.9908967876680603,1.0,5
E02003099,-1.9945040321542291,1.0,6
E02006085,-1.9956020442299753,1.0,6
E02002908,-1.9962532558920087,0.8888888888888888,9
E02005438,-1.9975785111439992,1.0,5
E02001234,-1.9990414307364932,1.0,6
E02002159,-2.000520621772016,1.0,6
E02004044,-2.001838106845323,0.8333333333333334,12
E02006145,-2.002258338775685,1.0,7
E02003891,-2.003342512740129,0.5833333333333334,12
E02001272,-2.0044929020519735,1.0,6
E02004472,-2.0046233047832214,0.625,8
E02004467,-2.0052030199815443,1.0,4
E02006150,-2.0053782080853244,1.0,6
E02001173,-2.0063532864514686,0.8,10
E02006461,-2.0074275684113263,1.0,7
E02001544,-2.0091584811924617,1.0,5
E02004780,-2.00977642482709,1.0,4
E02004777,-2.010727748436276,1.0,3
E02000107,-2.011091483900284,0.6666666666666666,6
E02001774,-2.011930277276953,1.0,6
E02006769,-2.0120356998978344,1.0,4
E02001059,-2.0136608813170476,0.8571428571428571,7
E02003941,-2.013975522319068,1.0,3
E02001214,-2.0140511448569964,0.8333333333333334,6
E02001330,-2.0140707418248476,0.8333333333333334,6
E02003524,-2.0151713086002023,1.0,4
E02002362,-2.015625037170826,1.0,6
E02003271,-2.015631734064478,0.8,5
E02004470,-2.0177246335188523,1.0,5
E02004130,-2.0179377206544458,1.0,5
E02004128,-2.0179634420171966,0.9,10
E02004287,-2.0202948707026485,0.8,5
E02006855,-2.020911739900134,1.0,5
E02006332,-2.0209260482731146,1.0,8
E02006079,-2.0214064409505186,1.0,7
E02006063,-2.021639933837549,0.8888888888888888,9
E02003942,-2.0218639267606218,1.0,3
E02005022,-2.0230422507953567,1.0,5
E02005895,-2.024395453072614,0.75,8
E02003946,-2.024765091075966,0.8571428571428571,7
E02001510,-2.0261877662727565,0.5,8
E02003530,-2.0263816100968226,1.0,7
E02002583,-2.026802225556983,1.0,9
E02002163,-2.0274921308213854,1.0,6
E02003269,-2.0278194984557176,1.0,6
E02006721,-2.0291978162152704,1.0,7
E02003539,-2.029461859885257,1.0,11
E02005239,-2.0298310321667525,0.8,10
E02002586,-2.030404317639051,1.0,5
E02005813,-2.0310519513497143,0.8333333333333334,6
E02006775,-2.032185736469401,1.0,6
E02002340,-2.0388377571153558,1.0,4
E02004206,-2.039611814176373,0.8,5
E02006125,-2.040103687973045,1.0,6
E02004712,-2.040429581045079,1.0,6
E02001491,-2.0404539232307726,1.0,5
E02004281,-2.040744026138552,0.8,5
E02001121,-2.042034296359204,0.7142857142857143,7
E02005439,-2.0438560852254595,0.6,5
E02005431,-2.0473968038733026,1.0,6
E02004721,-2.0488415867410903,1.0,5
E02006094,-2.0491292895409985,0.8571428571428571,7
E02002418,-2.049828524008306,1.0,4
E02004899,-2.051028936280572,0.6666666666666666,12
E02003519,-2.0516493231730757,0.6666666666666666,6
E02002030,-2.0548481817497417,1.0,10
E02005226,-2.055121436109034,1.0,6
E02006612,-2.0559835659193704,1.0,6
E02006156,-2.0560994046769347,1.0,13
E02002805,-2.056443678678913,0.8333333333333334,6
E02001539,-2.057474693308777,0.8571428571428571,7
E02004033,-2.0584722310449415,1.0,9
E02005054,-2.0590549629884083,0.8571428571428571,7
E02001258,-2.0599757199666247,1.0,10
E02002806,-2.060203400753196,1.0,6
E02006018,-2.065216422675954,0.75,4
E02003897,-2.066111608726192,0.875,8
E02005136,-2.06727028966639,0.8,5
E02000470,-2.0673583659413683,0.5,10
E02003481,-2.067997158014713,0.9230769230769231,13
E02005174,-2.069420181265631,0.5,6
E02006710,-2.069476389252723,0.8571428571428571,7
E02001562,-2.0702394992426396,1.0,7
E02003847,-2.0704028144185878,1.0,7
E02003493,-2.072394320188002,0.875,8
E02002455,-2.072540696239258,1.0,5
E02001784,-2.073910416667724,0.75,8
E02006312,-2.0746748254882,1.0,9
E02006174,-2.0750532789852114,1.0,10
E02004087,-2.075078881670765,0.8333333333333334,6
E02004072,-2.0767456269569973,0.8,5
E02005023,-2.0798355018053116,1.0,6
E02005468,-2.080636180161808,0.2,10
E02001000,-2.081004181165002,1.0,6
E02002323,-2.0825404910395164,1.0,7
E02006135,-2.0837698402266103,1.0,6
E02002391,-2.0880792382820834,0.75,8
E02002367,-2.0892441453905346,1.0,8
E02001069,-2.0900888888313514,1.0,5
E02002907,-2.092593055159016,1.0,3
E02002488,-2.093835238154083,1.0,6
E02006777,-2.09405297902068,1.0,9
E02003550,-2.0950965713236687,1.0,6
E02002122,-2.0951219086926556,1.0,6
E02001070,-2.095776201963527,1.0,6
E02004783,-2.0969659126188396,1.0,6
E02002402,-2.0988728235783913,1.0,4
E02002180,-2.0993456652968865,1.0,7
E02006609,-2.1007707446022765,0.8181818181818182,11
E02004771,-2.1017877793893907,1.0,6
E02005229,-2.1084836284415736,1.0,4
E02006011,-2.110661379199026,1.0,4
E02002436,-2.111135051697743,1.0,8
E02006773,-2.1117735143958662,1.0,5
E02006576,-2.1125848470001745,1.0,9
E02004081,-2.114609843912958,0.9230769230769231,13
E02003566,-2.1151686634914477,0.8,5
E02003142,-2.1195556315904605,1.0,8
E02006049,-2.1206901555148585,1.0,4
E02001899,-2.1211900399181642,0.8333333333333334,6
E02003846,-2.1212035211856968,1.0,6
E02002414,-2.1219594722055692,0.8,5
E02001577,-2.1225241294203814,0.9090909090909091,11
E02002416,-2.1241308538823183,1.0,11
E02005021,-2.1252987736995843,1.0,10
E02002037,-2.1280065074079197,1.0,5
E02003541,-2.128137375980311,1.0,5
E02002398,-2.1286371319676274,1.0,8
E02005140,-2.1290453985823405,1.0,5
E02003924,-2.1296858076403384,1.0,6
E02002978,-2.130999842076407,1.0,5
E02002473,-2.132766608291041,1.0,8
E02002487,-2.135203828275491,0.8,5
E02002064,-2.13694220938152,1.0,6
E02004277,-2.1375370189211766,1.0,4
E02005048,-2.140446948080008,0.9,10
E02001743,-2.1406953930365487,1.0,4
E02002906,-2.142045129076288,1.0,3
E02005128,-2.1425340260816634,0.75,4
E02003288,-2.1427708100791385,0.14285714285714285,7
E02006856,-2.143423381811778,1.0,6
E02006055,-2.1458615108385364,1.0,4
E02005228,-2.1460231705272363,1.0,5
E02000961,-2.147299101845357,0.625,8
E02003445,-2.147782889466796,1.0,6
E02006197,-2.149929135822222,0.8571428571428571,7
E02004834,-2.150270927170452,1.0,5
E02000086,-2.1510918436339423,1.0,7
E02003583,-2.1523315895943536,1.0,5
E02005225,-2.1536289968444877,1.0,6
E02002826,-2.156707486680122,1.0,4
E02004182,-2.1584227049191527,1.0,5
E02003843,-2.15919652257267,1.0,5
E02002109,-2.15955145461588,0.8888888888888888,9
E02005606,-2.162536133347266,0.6666666666666666,12
E02002242,-2.1635038312284953,1.0,7
E02000994,-2.1650977881717877,1.0,5
E02001907,-2.1655686950469852,1.0,7
E02003443,-2.1681157309409422,1.0,5
E02003564,-2.169353300057408,1.0,8
E02005135,-2.1705050976586104,0.875,8
E02001008,-2.1712886717047093,1.0,7
E02004796,-2.1715570975005947,1.0,8
E02003939,-2.1721657181880305,1.0,2
E02002095,-2.1722245449989943,1.0,6
E02004789,-2.1754018682693137,0.8571428571428571,7
E02002298,-2.1759539501924556,1.0,7
E02001417,-2.1776585767867047,0.8333333333333334,6
E02001842,-2.1784537188735333,1.0,6
E02003850,-2.1785371727373293,1.0,5
E02001208,-2.1833002759903706,1.0,8
E02003500,-2.184235527984796,0.6,5
E02003190,-2.18453263491737,1.0,5
E02002815,-2.184611293934376,1.0,8
E02005008,-2.1861628228836403,0.6666666666666666,6
E02006209,-2.1866145276656326,0.7142857142857143,7
E02002199,-2.1868210261006578,1.0,10
E02002389,-2.187274881089027,0.7777777777777778,9
E02004131,-2.187969254523904,1.0,4
E02003944,-2.1892122239104443,1.0,3
E02002696,-2.1907996714816225,0.875,8
E02004186,-2.1936683586493335,1.0,9
E02002311,-2.1947801898240447,1.0,5
E02002471,-2.198669959136822,0.8181818181818182,11
E02001089,-2.1987680330749475,1.0,9
E02005857,-2.199431065998017,1.0,5
E02004118,-2.2031020306891125,0.9,10
E02002204,-2.2035281237548165,1.0,7
E02004800,-2.207032064382837,1.0,6
E02002574,-2.2091319973734413,1.0,8
E02002711,-2.2091835143026044,1.0,7
E02002070,-2.2096557389284937,0.8,5
E02001001,-2.210210589681674,1.0,7
E02003491,-2.210972598930202,1.0,6
E02005863,-2.2124559145933183,0.8,10
E02006587,-2.213565030856606,1.0,6
E02005230,-2.215327365684036,1.0,5
E02003852,-2.2159888599150848,1.0,7
E02003647,-2.217972589511395,1.0,7
E02004799,-2.219778831878762,1.0,4
E02004767,-2.226739718193346,1.0,8
E02002200,-2.226934208827635,1.0,9
E02002150,-2.2271042718232534,1.0,6
E02004782,-2.227847267873413,1.0,9
E02002153,-2.2282354826512907,0.75,4
E02002674,-2.2288692445938034,1.0,6
E02005309,-2.2289834284111647,0.8333333333333334,6
E02003588,-2.2304901761580926,1.0,8
E02004190,-2.2318149987877236,0.7,10
E02005141,-2.2320180343881955,1.0,4
E02006099,-2.232111556321919,1.0,7
E02001883,-2.2324154901715993,1.0,7
E02001904,-2.235127545346418,1.0,9
E02000464,-2.2374446432443467,0.5,8
E02003845,-2.238791949248566,1.0,8
E02003091,-2.2400775059714153,1.0,4
E02002460,-2.2405685623128657,1.0,5
E02004798,-2.241161266160838,1.0,6
E02002746,-2.241636490094688,0.8,5
E02002386,-2.242005810146047,1.0,10
E02001552,-2.243812260586476,1.0,7
E02006114,-2.244265630629727,1.0,4
E02006618,-2.244851388933758,1.0,7
E02001876,-2.2476467838937553,1.0,9
E02002441,-2.248564408771692,0.8333333333333334,6
E02001282,-2.248855558894419,1.0,7
E02004827,-2.2500482649960554,1.0,5
E02006918,-2.251158957617576,0.8571428571428571,7
E02006141,-2.25300350338773,1.0,11
E02006575,-2.255098621661914,0.8571428571428571,7
E02003628,-2.2558748139016718,1.0,6
E02002715,-2.2561225554309083,1.0,5
E02000282,-2.2567636545259857,0.375,8
E02004210,-2.257540374988708,1.0,3
E02003808,-2.2592650018770284,1.0,3
E02003209,-2.259577375783318,0.8,5
E02000088,-2.2596679454102535,1.0,8
E02005137,-2.2611309961856505,1.0,5
E02002040,-2.26490563148181,1.0,7
E02002824,-2.265264419194255,1.0,8
E02002154,-2.2653693864925755,1.0,7
E02002032,-2.2660695700604356,1.0,6
E02001568,-2.2662601428326377,0.8,5
E02001076,-2.266584215691585,1.0,10
E02004119,-2.268016151781574,1.0,7
E02006190,-2.2684941831716987,1.0,3
E02002350,-2.270459870594113,1.0,7
E02002874,-2.2744036815418753,0.8571428571428571,7
E02004714,-2.275276498423722,1.0,7
E02000996,-2.2781855449462185,1.0,6
E02004227,-2.2799703635597535,1.0,4
E02004815,-2.2802523713052874,1.0,4
E02001113,-2.2813155150528535,1.0,8
E02003923,-2.2818308228096433,1.0,5
E02006891,-2.282472945139108,1.0,5
E02004960,-2.2832043469803622,0.5,6
E02002012,-2.283465102793307,1.0,5
E02003809,-2.287222347992764,0.7777777777777778,9
E02005831,-2.287408983837582,1.0,7
E02006611,-2.287714395808472,1.0,6
E02006727,-2.2900407693067693,1.0,8
E02002162,-2.2946716560181852,1.0,9
E02006871,-2.294913407482837,1.0,9
E02002893,-2.295763347450976,1.0,7
E02002405,-2.296191612915418,1.0,7
E02003108,-2.2969361624811855,0.7142857142857143,14
E02002703,-2.3008178657035154,0.6666666666666666,9
E02004137,-2.3023773724553975,1.0,10
E02002868,-2.3029692502550656,1.0,6
E02006208,-2.304387040773272,1.0,4
E02001560,-2.3053025938201555,1.0,6
E02001546,-2.3057502862196473,0.9090909090909091,11
E02002432,-2.305800139518597,0.7777777777777778,9
E02006088,-2.3071788037670506,1.0,4
E02004828,-2.3077500971985883,0.9333333333333333,15
E02001011,-2.3086697874023,1.0,7
E02001014,-2.308814724883493,1.0,6
E02004120,-2.311055863161026,1.0,8
E02002924,-2.3147360261219982,0.8,5
E02005878,-2.3159979809164333,1.0,6
E02003841,-2.316792352947933,1.0,5
E02002363,-2.316870949025681,1.0,6
E02001624,-2.3187683590488164,0.8571428571428571,7
E02002267,-2.319695875324708,1.0,6
E02004768,-2.320338498383152,1.0,6
E02002707,-2.3208460755412252,1.0,8
E02001635,-2.3228113329511366,1.0,7
E02000082,-2.322952465964895,0.7777777777777778,9
E02005833,-2.324369379149307,1.0,9
E02002237,-2.3251775461242192,1.0,5
E02003543,-2.328435059049407,1.0,8
E02001604,-2.3287779802004813,0.6363636363636364,11
E02006054,-2.329111464615483,1.0,3
E02006043,-2.329168088656563,1.0,8
E02001570,-2.3306099920476706,0.5,8
E02000158,-2.3317290643770012,1.0,5
E02006391,-2.3340676438794095,1.0,6
E02000224,-2.335786563691359,0.6,5
E02001256,-2.3363094415012577,1.0,6
E02006390,-2.3369352172721256,0.75,4
E02006787,-2.3375383829779297,0.8571428571428571,7
E02004083,-2.338560892986379,0.8333333333333334,6
E02004181,-2.3387394772247845,1.0,5
E02004031,-2.338936122492895,0.8571428571428571,7
E02002325,-2.340700958038518,1.0,6
E02002025,-2.3417460375963746,0.8571428571428571,7
E02006297,-2.342290767469371,0.7777777777777778,9
E02000149,-2.3446651595247716,1.0,7
E02000080,-2.34508592015152,1.0,6
E02001281,-2.3463779243335283,1.0,7
E02004022,-2.3473144834743027,0.5,8
E02002747,-2.349656562101441,0.875,8
E02002317,-2.350546404235862,1.0,5
E02005075,-2.3527070854658474,0.3333333333333333,6
E02003555,-2.352911141322919,1.0,7
E02002155,-2.353352338058029,1.0,7
E02006707,-2.3559390557520947,1.0,5
E02005216,-2.3559522015780954,0.8571428571428571,7
E02001092,-2.358616217882872,1.0,7
E02003130,-2.3598009350279483,1.0,4
E02006130,-2.3600062172113474,0.9166666666666666,12
E02006724,-2.361989274821824,1.0,5
E02004074,-2.362814146538739,0.8,5
E02004816,-2.3632380664361046,1.0,7
E02006808,-2.3643371030782303,1.0,5
E02002353,-2.364659840721445,0.8,5
E02006697,-2.365121350045955,1.0,17
E02002297,-2.366321508250811,1.0,10
E02002029,-2.3675071886442707,1.0,5
E02006061,-2.3690883614016687,1.0,4
E02000675,-2.373397520463527,0.875,8
E02004279,-2.3735390260871903,0.6666666666666666,9
E02006399,-2.3746844720794322,1.0,8
E02000561,-2.3748889907910087,0.7142857142857143,7
E02006121,-2.375431033719082,1.0,7
E02006295,-2.37561518813584,1.0,6
E02003851,-2.3765184164702275,1.0,5
E02001541,-2.377225874390035,1.0,4
E02001547,-2.3781714357465122,1.0,5
E02004136,-2.3791277625848,1.0,7
E02005231,-2.3803839217327862,1.0,6
E02006402,-2.382886928288353,1.0,9
E02005774,-2.387755611602086,1.0,6
E02002871,-2.389986886888283,1.0,7
E02001184,-2.394947279702433,0.5555555555555556,9
E02003492,-2.395011373169539,1.0,6
E02006807,-2.3958357086115214,1.0,9
E02006821,-2.3960409132934952,1.0,6
E02002127,-2.39663895560769,1.0,9
E02000679,-2.3973697621744576,0.8571428571428571,7
E02003153,-2.398186994823922,1.0,4
E02005001,-2.398569611524228,1.0,6
E02002017,-2.398719203509949,0.8571428571428571,7
E02004278,-2.3989256260202474,1.0,4
E02006703,-2.398975282746526,1.0,8
E02002206,-2.400638336415414,1.0,6
E02006708,-2.402250119142682,1.0,5
E02002351,-2.4057280992565135,1.0,7
E02003848,-2.406659114770128,1.0,7
E02001078,-2.407492053833187,0.8571428571428571,7
E02006459,-2.4093482286076084,1.0,5
E02003795,-2.4133516960686365,1.0,9
E02006204,-2.4148061485675765,0.625,8
E02001172,-2.415247436273014,1.0,5
E02002157,-2.4179102387260443,1.0,8
E02006723,-2.418479550825256,1.0,6
E02004784,-2.418698762123708,0.8571428571428571,7
E02001167,-2.4214150159079404,0.8571428571428571,7
E02006139,-2.4214427923698953,1.0,6
E02003925,-2.421622665594619,1.0,5
E02002071,-2.4238845139676743,1.0,5
E02003849,-2.424596502824138,1.0,9
E02004720,-2.42789914165248,0.9230769230769231,13
E02002022,-2.428658552723742,1.0,7
E02004125,-2.429775783655389,1.0,7
E02005879,-2.4303546005698315,0.75,8
E02001328,-2.4313014372384036,0.8333333333333334,6
E02002329,-2.4326870634382427,0.8571428571428571,7
E02004183,-2.4333031964261798,1.0,5
E02006089,-2.4356462847008737,1.0,8
E02002149,-2.441723527082011,0.8571428571428571,7
E02002201,-2.4447717181763404,1.0,7
E02003010,-2.4456415621903673,0.8,5
E02000150,-2.4461716604982797,0.625,8
E02004180,-2.4475902091122212,1.0,12
E02004168,-2.4477755485404122,0.8,5
E02004166,-2.4478542711144526,0.8571428571428571,7
E02004814,-2.449703012143379,0.6666666666666666,9
E02005770,-2.4508846244096194,1.0,6
E02002144,-2.4511844116541464,1.0,7
E02000677,-2.452927148530548,1.0,6
E02004818,-2.456526014029878,0.75,8
E02003152,-2.4566381664280503,1.0,8
E02005233,-2.456864009574202,1.0,7
E02005773,-2.4586215715508883,1.0,7
E02001045,-2.4603758948166035,1.0,5
E02002342,-2.4609723996214083,1.0,5
E02003589,-2.4624590027061695,1.0,5
E02006083,-2.463783239535097,1.0,4
E02005026,-2.4660178950687017,0.8571428571428571,7
E02003644,-2.466427622937546,0.75,8
E02002410,-2.4664756425231302,1.0,6
E02004208,-2.4664885117048914,1.0,4
E02006709,-2.4681650111593005,1.0,13
E02005131,-2.473261191479453,0.875,8
E02004817,-2.4768088622608033,1.0,6
E02000999,-2.4768817297279995,1.0,9
E02002710,-2.477395421106756,1.0,6
E02003066,-2.4775691466786007,1.0,5
E02001550,-2.478523359063281,1.0,6
E02003581,-2.4818012989055878,1.0,3
E02006702,-2.4826776807650903,1.0,5
E02005706,-2.486732515029489,1.0,2
E02006068,-2.4873946820752466,1.0,4
E02002132,-2.4875978862648638,1.0,7
E02006726,-2.48761748064944,1.0,7
E02006183,-2.4911792890012014,1.0,8
E02002145,-2.493427483593295,1.0,6
E02004785,-2.4957974813247397,0.7777777777777778,9
E02002115,-2.4972188759020493,0.8571428571428571,7
E02004032,-2.5028216738371825,0.8,5
E02002319,-2.505226643064122,1.0,7
E02005735,-2.5120136199715772,1.0,4
E02001661,-2.512953489296079,0.75,8
E02003192,-2.513025378029325,1.0,5
E02002452,-2.51425615426923,1.0,7
E02005759,-2.5176999827559436,1.0,9
E02003920,-2.5218567527292164,1.0,4
E02002103,-2.5229644825638964,1.0,6
E02002034,-2.5237724265445545,1.0,6
E02002419,-2.531288734629496,1.0,7
E02006070,-2.533046170700958,1.0,7
E02006725,-2.5344275135037435,1.0,6
E02000101,-2.5384441362758756,0.14285714285714285,7
E02004741,-2.538553262600585,0.8571428571428571,7
E02003494,-2.5399371560335795,0.8333333333333334,6
E02006206,-2.539965630610639,1.0,3
E02002328,-2.541242580959554,0.8888888888888888,9
E02002236,-2.5428504080247962,1.0,6
E02004241,-2.5463912320382494,1.0,7
E02005019,-2.5467631258070975,0.8888888888888888,9
E02006207,-2.547101154483787,0.75,8
E02002243,-2.548019006074567,1.0,7
E02001508,-2.5512674779820044,1.0,9
E02005020,-2.551961331978886,1.0,8
E02006328,-2.555866684694118,0.8571428571428571,7
E02005238,-2.558903483501465,1.0,5
E02006705,-2.5591992824698697,1.0,5
E02001397,-2.5608169551812954,0.7142857142857143,7
E02001114,-2.5615836466889697,1.0,6
E02004234,-2.567507878090699,0.8333333333333334,6
E02003560,-2.56865440513832,1.0,5
E02002235,-2.5705558714198675,1.0,8
E02002369,-2.571319127271428,1.0,6
E02002578,-2.5720791521539836,1.0,7
E02006069,-2.5724129272416105,1.0,6
E02003648,-2.573074631612385,1.0,5
E02004171,-2.573642133220764,0.9090909090909091,11
E02002876,-2.5811828450666336,0.9,10
E02003593,-2.581610620961283,1.0,6
E02004223,-2.5832466538778878,1.0,7
E02004819,-2.584608859983907,1.0,5
E02003329,-2.585811765819918,0.8333333333333334,6
E02001637,-2.5902690842393175,1.0,7
E02003646,-2.5944831196759597,1.0,4
E02002126,-2.596347542505332,1.0,9
E02002304,-2.5977672259084903,1.0,6
E02002910,-2.5982595803152124,1.0,5
E02005412,-2.598726766377634,0.8333333333333334,6
E02003649,-2.6002735216574813,1.0,5
E02006205,-2.600332988130741,0.7777777777777778,9
E02006076,-2.6004848507642833,1.0,7
E02002147,-2.6010787914184306,1.0,7
E02002057,-2.6029284918000006,1.0,6
E02006706,-2.6031160316473168,1.0,6
E02001180,-2.606334842818746,0.8,5
E02003191,-2.6080378313125374,1.0,4
E02003067,-2.608301064062128,1.0,4
E02002364,-2.6098160088333744,1.0,7
E02005041,-2.6112363905761096,0.8571428571428571,7
E02006588,-2.612656404201111,0.7857142857142857,14
E02002067,-2.6141044950075867,0.875,8
E02003125,-2.6167907392894945,1.0,7
E02002691,-2.6169660459134887,0.8888888888888888,9
E02005104,-2.6173591865845554,1.0,5
E02001947,-2.6176603548999466,1.0,7
E02001374,-2.6215130480357116,0.6666666666666666,9
E02001856,-2.621780088185466,1.0,6
E02002161,-2.6219018848634352,1.0,8
E02002197,-2.6247654221213192,1.0,7
E02002047,-2.628009233747221,1.0,9
E02002370,-2.628748448529566,1.0,6
E02002128,-2.630713293405938,1.0,7
E02002803,-2.632185032397155,1.0,7
E02002411,-2.6323427127423726,1.0,8
E02003591,-2.633052143215041,1.0,6
E02005237,-2.633687984001454,1.0,7
E02005235,-2.6356778226857545,1.0,5
E02002358,-2.6357920234500365,1.0,5
E02006920,-2.635923229221415,1.0,5
E02001555,-2.640263558762481,1.0,5
E02006086,-2.641759090546649,1.0,10
E02003127,-2.6445319946181955,1.0,7
E02000676,-2.6447058868912605,1.0,6
E02002151,-2.64672854045976,1.0,5
E02002167,-2.6471086401292605,1.0,7
E02002241,-2.649343079531941,1.0,8
E02006091,-2.6510231389529566,0.8,10
E02002693,-2.654246729115482,0.6666666666666666,6
E02002808,-2.6572794718124033,1.0,7
E02003525,-2.658179399814445,1.0,6
E02005113,-2.6631996568725813,1.0,3
E02001376,-2.663842583077446,0.75,4
E02001545,-2.665433737111856,1.0,7
E02003065,-2.6663182857696377,1.0,5
E02000154,-2.6663547777444068,1.0,7
E02004209,-2.666590000644627,1.0,5
E02002320,-2.6673113534319848,1.0,8
E02006122,-2.670614876693308,1.0,6
E02004238,-2.6719954279180467,1.0,6
E02006009,-2.6726950651098615,1.0,6
E02003207,-2.674105317532648,0.8571428571428571,7
E02000085,-2.6741664787227175,1.0,6
E02002098,-2.675690365791448,1.0,7
E02000810,-2.6779940401921865,0.5,8
E02004224,-2.6781990188797065,1.0,7
E02004237,-2.6784887809239697,1.0,5
E02000571,-2.6797415375810627,0.6666666666666666,6
E02001554,-2.6823859424824543,1.0,5
E02004191,-2.688143774319196,1.0,3
E02005234,-2.6890743868985387,1.0,6
E02002269,-2.6904001241898903,1.0,8
E02006071,-2.690724637679491,1.0,8
E02001571,-2.6908960946376475,0.6363636363636364,11
E02001855,-2.6917454802929797,0.8333333333333334,6
E02002379,-2.692493171030396,1.0,7
E02002474,-2.694314838282594,1.0,4
E02005860,-2.699578957923325,1.0,6
E02000683,-2.701940728663253,1.0,6
E02005859,-2.7042837171939804,1.0,6
E02003546,-2.7083087899686342,1.0,8
E02006596,-2.7088684901245883,1.0,3
E02006580,-2.71054946686833,1.0,6
E02002306,-2.7106132342147395,1.0,7
E02002811,-2.7116095838730194,1.0,5
E02002102,-2.713446598385807,1.0,7
E02001077,-2.7139679368978573,1.0,7
E02004772,-2.7156201730686176,1.0,7
E02006087,-2.7159602956428723,1.0,4
E02002125,-2.7189176696255575,1.0,7
E02002056,-2.71961480324547,1.0,6
E02006586,-2.720174806233546,1.0,6
E02003807,-2.7216152552503905,1.0,7
E02003187,-2.724631972240058,1.0,5
E02004268,-2.724748253040601,0.5,2
E02002812,-2.725211084619778,1.0,9
E02006401,-2.7254586270067893,1.0,4
